ID,TOTAL,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,HD01_VD18,HD01_VD19,HD01_VD20,HD01_VD21,HD01_VD22,HD01_VD23,HD01_VD24,HD01_VD25,HD01_VD26,HD01_VD27,HD01_VD28,HD01_VD29,HD01_VD30,HD01_VD31,HD01_VD32,HD01_VD33,HD01_VD34,HD01_VD35,HD01_VD36,HD01_VD37,HD01_VD38,HD01_VD39,HD01_VD40,HD01_VD41,HD01_VD42,HD01_VD43,HD01_VD44,HD01_VD45,HD01_VD46,HD01_VD47,HD01_VD48,HD01_VD49,HD01_VD50,HD01_VD51,HD01_VD52,HD01_VD53,HD01_VD54,HD01_VD55,HD01_VD56,HD01_VD57,HD01_VD58,HD01_VD59,HD01_VD60,HD01_VD61,HD01_VD62,HD01_VD63,HD01_VD64,HD01_VD65,HD01_VD66,HD01_VD67,HD01_VD68,HD01_VD69,HD01_VD70,HD01_VD71,HD01_VD72,HD01_VD73,HD01_VD74,HD01_VD75,HD01_VD76,HD01_VD77,HD01_VD78,HD01_VD79,HD01_VD80,HD01_VD81,HD01_VD82,HD01_VD83,HD01_VD84,HD01_VD85,HD01_VD86,HD01_VD87,HD01_VD88,HD01_VD89,HD01_VD90,HD01_VD91,HD01_VD92,HD01_VD93,HD01_VD94,HD01_VD95,HD01_VD96,HD01_VD97,HD01_VD98,HD01_VD99,HD01_VD100,HD01_VD101,HD01_VD102,HD01_VD103,HD01_VD104,HD01_VD105,HD01_VD106,HD01_VD107,HD01_VD108,HD01_VD109,HD01_VD110,HD01_VD111,HD01_VD112,HD01_VD113,HD01_VD114,HD01_VD115,HD01_VD116,HD01_VD117,HD01_VD118,HD01_VD119
36081005800,5520,2437,1989,1319,670,18,18,0,0,0,0,538,366,172,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,55,40,15,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,191,118,73,29,0,29,143,81,62,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,29,18,11,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,19,19,0,0,0,0
36081005900,4032,1857,919,493,426,30,30,0,9,9,0,50,43,7,158,114,44,20,12,8,0,0,0,0,0,0,0,0,0,386,312,74,7,7,0,6,6,0,147,125,22,52,52,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,70,29,41,18,18,0,101,65,36,9,0,9,54,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,87,45,0,0,0,0,0,0,0,0,0
36081006100,5666,2555,1197,547,650,34,20,14,21,21,0,53,27,26,70,42,28,44,44,0,0,0,0,36,36,0,0,0,0,328,219,109,0,0,0,0,0,0,109,30,79,135,135,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,27,27,0,84,28,56,120,49,71,133,38,95,238,222,16,0,0,0,0,0,0,85,18,67,0,0,0,11,11,0,26,26,0,212,166,46,58,13,45,0,0,0,0,0,0,12,12,0,15,15,0,14,14,0,14,14,0,0,0,0
36081006201,5409,3655,1092,937,155,0,0,0,0,0,0,82,57,25,0,0,0,165,165,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,85,26,59,72,57,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,67,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,53,15,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,22,22,0,0,0,0,0,0,0
36081006202,6847,3575,1825,1322,503,0,0,0,199,142,57,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,42,71,37,14,23,0,0,0,0,0,0,180,84,96,0,0,0,0,0,0,319,148,171,0,0,0,155,104,51,181,28,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,16,16,0,0,0,0
36081006300,5332,2463,1492,850,642,0,0,0,0,0,0,69,37,32,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,397,180,217,10,10,0,45,34,11,74,39,35,64,64,0,0,0,0,0,0,0,0,0,0,9,9,0,9,9,0,228,128,100,23,0,23,34,0,34,49,0,49,154,43,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,97,70,27,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0
36081006501,3252,1596,519,311,208,102,81,21,0,0,0,84,75,9,67,14,53,8,8,0,48,25,23,0,0,0,0,0,0,200,146,54,36,15,21,8,0,8,90,56,34,28,28,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,8,67,67,0,75,42,33,34,8,26,9,9,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,35,16,19,18,9,9,0,0,0,0,0,0,18,0,18,142,93,49,8,8,0,19,19,0,0,0,0
36081006502,3715,1341,782,457,325,54,46,8,0,0,0,69,62,7,151,78,73,39,39,0,0,0,0,9,9,0,0,0,0,181,94,87,26,17,9,0,0,0,90,54,36,32,8,24,0,0,0,0,0,0,22,22,0,29,29,0,0,0,0,138,88,50,89,80,9,128,70,58,20,20,0,185,36,149,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,84,48,36,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,223,139,84,0,0,0,7,7,0,0,0,0
36081006900,4521,1520,1070,501,569,118,29,89,7,0,7,117,101,16,59,17,42,16,16,0,0,0,0,0,0,0,15,15,0,408,247,161,46,24,22,8,8,0,147,113,34,80,34,46,18,18,0,7,7,0,0,0,0,0,0,0,43,35,8,293,193,100,19,8,11,75,36,39,67,45,22,39,39,0,75,0,75,0,0,0,0,0,0,0,0,0,17,8,9,24,24,0,106,83,23,0,0,0,0,0,0,0,0,0,0,0,0,127,47,80,0,0,0,0,0,0,0,0,0
36081007100,3679,1671,690,458,232,0,0,0,0,0,0,36,15,21,194,153,41,0,0,0,0,0,0,0,0,0,0,0,0,229,130,99,15,15,0,22,22,0,25,13,12,48,40,8,0,0,0,0,0,0,35,19,16,7,7,0,116,90,26,29,15,14,154,93,61,50,20,30,17,17,0,90,65,25,9,9,0,0,0,0,12,0,12,0,0,0,0,0,0,82,75,7,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,115,60,55,9,0,9,0,0,0,0,0,0
36081007300,4289,1778,1003,356,647,0,0,0,0,0,0,45,14,31,34,22,12,0,0,0,0,0,0,30,30,0,0,0,0,66,15,51,31,31,0,30,30,0,76,0,76,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,78,33,45,295,137,158,231,152,79,30,30,0,85,71,14,31,9,22,0,0,0,0,0,0,150,0,150,0,0,0,0,0,0,35,11,24,148,93,55,0,0,0,0,0,0,0,0,0,36,0,36,28,28,0,0,0,0,0,0,0,0,0,0
36081007500,4196,1878,716,383,333,131,131,0,0,0,0,65,53,12,160,88,72,0,0,0,15,15,0,14,14,0,0,0,0,315,193,122,42,28,14,15,15,0,17,17,0,63,33,30,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,221,97,124,157,28,129,107,48,59,140,0,140,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,1,1,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,15,15,0,0,0,0,0,0,0
36081007700,1356,541,280,238,42,5,5,0,0,0,0,56,51,5,25,16,9,5,5,0,0,0,0,0,0,0,0,0,0,21,10,11,40,5,35,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,19,100,16,84,5,5,0,5,3,2,83,79,4,44,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,17,38,0,0,0,4,0,4,0,0,0
36081007900,3246,959,1390,646,744,15,15,0,0,0,0,30,0,30,19,0,19,90,71,19,0,0,0,0,0,0,19,19,0,50,16,34,0,0,0,0,0,0,66,50,16,23,23,0,0,0,0,0,0,0,0,0,0,32,32,0,35,28,7,192,104,88,34,23,11,26,12,14,47,8,39,41,33,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,29,8,8,0,55,48,7,0,0,0,0,0,0,0,0,0,0,0,0,86,65,21,0,0,0,0,0,0,0,0,0
36081008100,1146,335,458,253,205,0,0,0,0,0,0,17,9,8,0,0,0,11,11,0,0,0,0,0,0,0,4,4,0,19,19,0,0,0,0,9,0,9,76,31,45,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,65,26,39,18,18,0,32,22,10,0,0,0,32,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0,0
36081008300,3337,977,1185,480,705,25,25,0,0,0,0,49,49,0,127,96,31,0,0,0,0,0,0,0,0,0,0,0,0,96,72,24,78,66,12,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,33,30,434,316,118,97,31,66,9,9,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,16,0,14,14,0,12,12,0,0,0,0,0,0,0,0,0,0,110,44,66,0,0,0,0,0,0,15,15,0
36081008500,1029,282,416,217,199,50,33,17,0,0,0,24,5,19,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,26,4,22,74,33,41,1,0,1,49,10,39,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,21,7,0,0,0,0,0,0,0,0,0,0,0,0,16,11,5,16,16,0,0,0,0,0,0,0
36081008600,2667,1077,1128,765,363,0,0,0,0,0,0,80,29,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,12,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,16,11,5,87,41,46,0,0,0,67,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,84,5,19,19,0,0,0,0,0,0,0,0,0,0,67,51,16,0,0,0,0,0,0,0,0,0
36081008700,4632,2795,1459,930,529,36,9,27,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,32,75,56,19,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,85,74,11,0,0,0
36081008800,3481,1891,1250,790,460,0,0,0,0,0,0,69,59,10,4,4,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,101,79,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,83,55,28,0,0,0,10,0,10,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081009100,2778,1375,707,336,371,54,54,0,0,0,0,101,94,7,0,0,0,0,0,0,0,0,0,72,26,46,0,0,0,164,117,47,50,41,9,0,0,0,29,18,11,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,0,0,0,14,14,0,0,0,0,23,23,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,0,43,32,11,8,8,0,0,0,0,0,0,0,0,0,0,9,0,9,25,17,8,0,0,0,0,0,0,0,0,0
36081009400,2755,1596,523,320,203,0,0,0,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,67,45,22,0,0,0,364,283,81,25,25,0,94,47,47,0,0,0,53,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081009500,2648,1047,375,182,193,36,36,0,0,0,0,33,17,16,52,29,23,0,0,0,0,0,0,0,0,0,0,0,0,485,330,155,12,12,0,9,6,3,39,25,14,0,0,0,23,12,11,0,0,0,0,0,0,0,0,0,39,29,10,256,111,145,18,0,18,14,10,4,0,0,0,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,7,8,8,0,0,0,0,0,0,0,0,0,0,47,27,20,96,70,26,5,0,5,14,0,14,0,0,0
36081009600,3864,2616,789,552,237,22,14,8,0,0,0,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,55,61,7,7,0,55,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,121,101,20,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0
36081009700,3188,1715,151,122,29,23,15,8,0,0,0,54,16,38,0,0,0,38,12,26,9,9,0,0,0,0,0,0,0,760,610,150,71,66,5,34,34,0,46,10,36,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,38,33,72,52,20,17,0,17,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,6,6,0,80,63,17,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
36081009800,2692,1963,316,172,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,10,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,75,6,21,10,11,234,173,61,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081009900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081010000,3670,2424,708,408,300,0,0,0,66,21,45,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,233,121,112,23,23,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,23,22,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081010100,2445,1222,306,165,141,14,14,0,0,0,0,105,67,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,299,60,0,0,0,9,9,0,76,40,36,10,10,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,27,27,0,136,45,91,0,0,0,87,22,65,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,19,19,0,48,41,7,0,0,0,0,0,0,0,0,0
36081010200,3034,1825,848,535,313,17,17,0,2,2,0,17,17,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,15,0,15,155,104,51,8,8,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,11,63,63,0,45,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081010300,3598,1859,403,308,95,30,30,0,0,0,0,100,85,15,44,34,10,10,10,0,0,0,0,0,0,0,0,0,0,675,404,271,0,0,0,32,32,0,18,0,18,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,49,81,0,0,0,23,16,7,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,77,8,36,36,0,0,0,0,0,0,0,0,0,0,37,37,0,35,14,21,32,32,0,0,0,0,0,0,0
36081010400,3357,2583,180,132,48,0,0,0,26,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,33,33,0,307,78,229,29,19,10,0,0,0,174,114,60,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081010500,3762,1079,1451,965,486,41,20,21,16,4,12,10,10,0,86,56,30,25,0,25,0,0,0,0,0,0,0,0,0,179,73,106,23,23,0,0,0,0,134,96,38,41,18,23,0,0,0,0,0,0,52,52,0,0,0,0,37,37,0,224,58,166,21,0,21,44,0,44,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,146,113,0,0,0,20,20,0,0,0,0
36081010600,3458,2423,368,208,160,6,0,6,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,67,48,19,0,0,0,444,269,175,0,0,0,71,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,4,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0
36081010701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081010800,3355,1855,494,298,196,6,6,0,0,0,0,1,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,8,6,6,0,879,493,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,16,0,0,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081011000,3398,1820,848,506,342,5,0,5,21,16,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,25,83,81,68,13,331,138,193,0,0,0,51,8,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,72,25,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081011100,3157,1626,558,334,224,13,13,0,0,0,0,48,48,0,36,28,8,0,0,0,0,0,0,0,0,0,0,0,0,360,240,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,225,117,108,29,11,18,14,7,7,57,30,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,86,56,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,7,25,25,0,0,0,0,0,0,0
36081011200,2035,918,401,241,160,0,0,0,19,13,6,46,26,20,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,264,166,0,0,0,92,31,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,38,67,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081011300,4156,1561,777,387,390,88,88,0,0,0,0,96,61,35,23,0,23,24,24,0,0,0,0,0,0,0,0,0,0,533,345,188,28,8,20,35,35,0,52,38,14,44,29,15,0,0,0,0,0,0,0,0,0,7,7,0,32,26,6,360,220,140,107,61,46,97,9,88,50,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,53,43,10,57,48,9,22,0,22,0,0,0,0,0,0,7,7,0,83,64,19,0,0,0,0,0,0,0,0,0
36081011400,953,448,410,152,258,0,0,0,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,33,11,0,0,0,19,0,19,0,0,0
36081011500,2278,943,408,180,228,35,27,8,0,0,0,48,30,18,18,0,18,33,33,0,0,0,0,0,0,0,0,0,0,259,167,92,0,0,0,0,0,0,54,30,24,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0,211,135,76,0,0,0,0,0,0,35,30,5,51,31,20,0,0,0,0,0,0,0,0,0,11,0,11,47,47,0,0,0,0,66,22,44,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0
36081011600,2177,1104,589,309,280,0,0,0,0,0,0,21,21,0,0,0,0,35,26,9,0,0,0,10,10,0,0,0,0,36,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,26,29,22,13,9,187,105,82,48,48,0,41,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0
36081011700,3502,1605,514,320,194,15,15,0,0,0,0,167,124,43,0,0,0,8,8,0,3,0,3,0,0,0,0,0,0,521,337,184,0,0,0,7,0,7,59,33,26,9,9,0,0,0,0,8,8,0,11,11,0,0,0,0,0,0,0,165,90,75,50,35,15,47,38,9,8,0,8,43,35,8,0,0,0,0,0,0,82,33,49,0,0,0,0,0,0,32,32,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,110,77,33,0,0,0,0,0,0,0,0,0
36081011800,2508,974,633,393,240,0,0,0,7,7,0,10,0,10,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,11,11,0,562,186,376,128,118,10,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,62,28,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081011900,1587,730,310,166,144,0,0,0,0,0,0,116,76,40,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,158,80,78,6,0,6,2,2,0,16,16,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,19,10,10,10,0,56,25,31,13,0,13,0,0,0,0,0,0,0,0,0,17,7,10,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,21,0,21,78,63,15,0,0,0,0,0,0,0,0,0
36081012000,2351,350,466,252,214,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,31,31,0,0,0,0,104,52,52,0,0,0,1235,819,416,4,0,4,64,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,57,17,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0
36081012100,2116,1101,247,98,149,0,0,0,0,0,0,107,51,56,11,0,11,11,6,5,0,0,0,0,0,0,0,0,0,195,103,92,0,0,0,8,8,0,24,11,13,14,14,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,154,77,77,103,71,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,12,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,44,24,0,0,0,0,0,0,0,0,0
36081012200,3423,1344,1069,452,617,0,0,0,11,11,0,3,3,0,14,8,6,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,141,4,199,147,52,556,365,191,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0
36081012301,2613,1483,298,165,133,29,29,0,0,0,0,113,75,38,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,386,284,102,0,0,0,0,0,0,8,8,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,76,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,56,56,0,20,20,0,0,0,0,0,0,0,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0
36081012400,2850,1012,1177,643,534,0,0,0,60,40,20,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,86,45,41,0,0,0,0,0,0,0,0,0,0,0,0,34,16,18,14,5,9,86,38,48,9,9,0,131,65,66,33,24,9,38,5,33,0,0,0,0,0,0,0,0,0,0,0,0,17,5,12,0,0,0,0,0,0,0,0,0,92,78,14,0,0,0,0,0,0,0,0,0,0,0,0,37,18,19,0,0,0,5,5,0,0,0,0
36081012500,1723,580,484,220,264,16,16,0,0,0,0,42,28,14,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,267,159,108,10,10,0,0,0,0,11,7,4,16,6,10,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,26,10,16,118,106,12,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,17,83,72,11,3,0,3,0,0,0,0,0,0,4,0,4,17,17,0,7,0,7,0,0,0,0,0,0
36081012601,2566,812,1371,837,534,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,5,0,0,0,15,5,10,0,0,0,0,0,0,0,0,0,36,36,0,23,9,14,143,77,66,11,11,0,61,28,33,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,35,25,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
