Id2,Total,Speak only English,Spanish or Spanish Creole,"French (incl. Patois, Cajun)",French Creole,Italian,Portuguese or Portuguese Creole,German,Yiddish,Other West Germanic Languages,Scandinavian Languages,Greek,Russian,Polish,Serbo-Croatian,Other Slavic Languages,Armenian,Persian,Gujarati,Hindi,Urdu,Other Indic Languages,Other Indo-European Languages,Chinese,Japanese,Korean,"Mon-Khmer, Cambodian",Hmong,Thai,Laotian,Vietnamese,Other Asian Languages,Tagalog,Other Pacific Island Languages,Navajo,Other Native North American Languages,Hungarian,Arabic,Hebrew,African Languages,Other and Unspecified Languages
36081116100,4466,547,882,0,15,10,57,6,0,0,0,7,27,27,8,0,0,7,45,47,0,115,39,1525,0,1006,0,0,0,0,29,0,50,17,0,0,0,0,0,0,0
36081116300,8908,1232,1030,96,42,48,0,0,21,0,0,56,40,13,43,0,0,91,0,0,70,257,0,3832,0,2004,0,0,0,0,0,0,20,0,0,0,6,7,0,0,0
36081116700,1877,256,544,0,0,10,11,0,0,0,0,30,0,0,10,0,0,0,0,53,0,0,5,518,0,417,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
36081117100,2676,600,875,0,0,43,16,0,0,0,0,218,10,4,0,0,0,9,0,0,0,24,0,201,0,637,0,0,0,0,0,0,35,0,0,0,0,4,0,0,0
36081117500,4804,1682,441,0,0,138,0,16,0,0,0,62,0,259,0,18,65,0,0,16,0,0,8,627,0,1259,0,0,0,0,78,0,127,0,0,0,8,0,0,0,0
36081118100,1478,476,104,0,0,64,0,0,0,0,0,161,0,71,0,0,13,0,4,0,0,0,13,240,0,324,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
36081118500,2100,267,552,0,0,22,0,0,0,0,0,45,10,10,0,0,46,0,0,0,17,0,8,377,0,608,0,0,0,0,0,8,102,0,0,0,0,0,0,28,0
36081118700,2222,424,553,0,0,1,0,0,0,0,0,48,0,0,0,0,0,10,0,0,0,54,14,783,0,286,0,0,0,0,0,0,16,0,0,0,0,33,0,0,0
36081118900,2454,366,206,0,0,22,0,0,0,0,0,37,0,0,0,0,0,0,15,31,0,120,0,1194,0,430,0,0,0,0,0,0,20,0,0,0,13,0,0,0,0
36081119100,3242,504,979,0,0,7,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,38,1016,0,668,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
36081119300,1978,483,200,0,0,15,0,0,0,0,0,62,0,0,10,22,0,0,0,0,0,0,21,507,0,633,0,0,0,0,0,5,0,0,0,0,0,0,20,0,0
36081119500,1334,507,321,0,0,4,5,4,0,0,0,5,1,0,0,0,34,0,0,0,0,0,23,294,0,83,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0
36081119900,1455,373,132,0,13,28,0,0,0,0,0,51,0,0,5,0,10,0,0,0,0,32,0,539,0,237,0,0,0,0,0,0,19,0,0,0,0,0,16,0,0
36081120100,1571,209,146,0,0,0,0,10,0,0,0,4,0,0,55,0,0,20,0,27,45,73,26,800,0,0,0,0,10,0,0,0,133,5,0,0,0,0,0,0,8
36081120300,1692,368,164,0,0,23,21,0,0,0,0,11,0,0,0,0,0,0,101,66,58,35,0,761,5,0,0,0,0,0,0,61,12,0,0,0,0,6,0,0,0
36081120500,2616,250,237,0,1,3,0,0,0,6,0,0,100,0,0,0,0,0,0,65,158,57,6,1477,0,121,0,0,0,0,0,100,35,0,0,0,0,0,0,0,0
36081120700,2708,736,512,8,0,12,0,26,0,0,0,160,25,84,0,4,0,0,25,88,0,0,24,673,38,177,0,0,9,0,0,29,78,0,0,0,0,0,0,0,0
36081121100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081121500,4007,650,845,0,0,103,0,7,0,0,0,29,0,28,0,0,0,0,55,0,0,25,0,1941,46,0,0,0,0,0,24,34,155,0,0,0,0,65,0,0,0
36081122300,3383,1160,250,32,0,28,8,27,25,0,0,42,32,8,0,0,0,62,0,0,163,166,25,1043,0,43,0,0,0,0,0,19,56,0,0,0,0,40,154,0,0
36081122701,10757,5310,2078,0,25,0,32,0,0,0,0,0,190,19,0,0,0,48,0,0,363,0,0,2390,0,0,0,0,0,0,0,0,128,127,0,0,0,0,47,0,0
36081122702,6460,3383,1507,37,39,0,0,0,29,0,0,0,452,0,0,0,11,0,0,0,0,0,0,436,0,249,0,0,0,0,33,0,16,68,0,0,0,186,0,14,0
36081124100,2978,1279,95,0,0,0,0,0,0,0,0,48,261,25,0,24,0,0,48,0,22,0,25,910,0,34,0,0,0,0,25,0,109,0,0,0,17,25,31,0,0
36081124700,3219,1287,132,29,0,0,0,17,68,0,0,10,675,29,0,7,0,17,0,11,24,2,17,736,0,0,0,0,0,0,0,18,0,0,0,0,0,0,111,29,0
36081125700,3068,836,251,15,0,0,0,7,1,0,0,0,93,28,19,0,0,104,0,269,54,188,0,467,0,191,0,0,0,0,81,39,264,23,0,0,0,85,53,0,0
36081126500,1473,631,205,0,0,14,0,4,0,0,0,42,104,0,0,0,0,10,0,34,38,162,11,76,0,27,0,0,19,0,0,0,71,12,0,0,0,0,13,0,0
36081126700,4427,2180,500,18,16,73,20,14,0,0,0,45,382,0,3,20,0,6,0,0,35,105,7,666,0,38,0,0,0,0,0,39,161,0,0,0,4,35,20,40,0
36081127700,3355,1257,115,8,0,95,0,0,0,0,0,20,1065,17,9,0,8,10,0,9,0,160,4,150,0,35,57,0,0,0,0,35,27,0,0,0,0,9,165,100,0
36081128300,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081129102,3353,1518,183,52,77,30,0,7,0,0,0,61,360,0,0,84,18,6,0,58,0,100,48,522,8,37,0,0,0,0,0,40,119,0,0,0,9,0,16,0,0
36081129103,3593,2212,169,8,0,31,0,20,8,0,0,43,47,38,45,8,9,0,0,0,114,42,36,448,0,247,0,0,10,0,0,33,0,0,0,0,0,0,25,0,0
36081129104,3971,1935,113,9,0,69,11,8,24,0,0,15,176,19,0,59,0,27,0,0,7,36,0,922,0,254,0,0,0,0,0,101,73,0,0,0,8,0,66,39,0
36081130100,3744,2403,507,17,33,0,0,8,16,0,0,26,8,8,9,0,0,0,20,53,58,214,0,48,0,0,0,0,32,0,47,136,67,0,0,0,18,16,0,0,0
36081133300,3436,1216,286,0,0,9,0,0,15,0,15,34,420,0,0,7,21,0,0,89,0,0,30,739,0,176,0,0,0,0,0,44,96,0,0,0,0,0,239,0,0
36081133900,1182,509,110,0,0,10,0,24,0,0,0,31,110,0,10,0,0,10,0,0,61,0,74,212,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,0,0
36081134100,3436,614,132,7,0,8,0,25,0,0,0,30,60,0,82,0,0,20,0,0,0,8,7,2010,25,0,0,0,0,0,0,16,159,26,0,0,0,7,200,0,0
36081134700,9310,3196,1328,0,92,14,0,0,0,0,0,44,43,34,0,0,0,71,0,32,442,80,15,1121,17,2658,0,0,0,0,0,112,11,0,0,0,0,0,0,0,0
36081136700,5797,2278,435,0,0,0,29,0,0,0,0,254,0,49,0,0,0,0,0,33,95,0,28,1766,0,462,0,0,0,0,0,33,243,0,0,0,0,0,92,0,0
36081137700,5853,1867,265,37,0,92,0,0,0,0,0,166,44,115,0,29,0,0,0,0,107,0,0,1466,0,1477,0,0,0,0,13,0,101,0,0,0,35,24,15,0,0
36081138501,4390,1232,197,0,8,39,0,0,0,0,0,229,7,7,19,0,0,17,0,0,4,0,0,1720,0,675,0,0,14,0,0,40,93,0,0,0,41,40,8,0,0
36081138502,32,17,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36081139900,1648,594,106,0,0,73,0,41,0,0,0,59,0,13,13,0,0,4,0,30,0,94,0,505,0,59,0,0,5,0,0,34,14,0,0,0,0,0,4,0,0
36081140300,2186,776,296,0,0,173,0,0,10,0,0,42,0,0,0,0,18,0,0,18,22,0,5,717,0,76,0,0,0,0,0,0,10,0,0,0,0,0,6,17,0
36081140901,911,343,67,0,0,6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,5,0,319,0,102,0,0,0,0,0,6,40,0,0,0,0,0,3,0,0
36081140902,2998,736,196,0,0,61,10,5,0,0,0,61,32,39,0,8,0,0,21,18,63,18,10,1527,0,97,0,0,11,18,25,31,11,0,0,0,0,0,0,0,0
36081141700,4462,1495,457,0,50,80,0,16,0,0,0,117,18,38,0,0,41,74,39,17,109,8,116,1425,0,276,14,0,0,0,0,32,30,0,0,0,0,0,10,0,0
36081142900,3268,1097,142,0,0,58,0,0,9,0,0,430,0,41,0,0,0,0,10,0,0,0,88,843,0,345,0,0,0,0,39,36,74,38,0,0,0,18,0,0,0
36081143500,2086,795,136,9,0,21,0,22,0,0,0,32,0,0,21,0,8,9,6,14,0,51,20,704,13,170,0,0,9,18,0,0,28,0,0,0,0,0,0,0,0
36081144100,3092,1030,250,11,0,16,9,0,0,0,0,142,0,0,14,29,45,0,0,0,14,0,56,1109,26,143,0,0,0,0,1,0,197,0,0,0,0,0,0,0,0
36081144700,3018,954,722,0,0,42,0,0,0,0,0,10,0,21,15,0,0,0,0,0,0,5,0,807,0,423,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0
36081145101,1514,368,60,0,0,43,0,0,0,0,0,438,6,0,0,0,0,0,0,0,21,0,151,256,0,151,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0
36081145102,2468,778,225,0,0,83,4,0,0,0,0,90,0,0,6,0,5,39,49,30,40,30,20,693,0,297,0,0,0,0,0,54,13,2,0,0,0,0,0,10,0
36081145900,2792,935,523,0,0,74,0,4,0,0,0,208,0,0,93,0,0,0,23,69,0,23,21,504,0,303,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
36081146300,3157,1326,211,0,0,62,12,0,0,0,0,220,20,19,72,9,0,0,31,0,0,0,156,273,0,691,0,0,0,0,0,29,17,0,0,0,0,9,0,0,0
36081146700,3165,1330,407,0,0,74,0,7,0,0,0,173,0,2,0,0,0,0,0,0,59,2,10,150,0,849,0,0,0,0,0,55,47,0,0,0,0,0,0,0,0
36081147100,2883,1047,467,0,0,48,0,0,0,0,0,311,14,0,10,0,25,9,0,0,0,0,44,558,0,304,0,0,0,0,0,0,32,0,0,0,0,14,0,0,0
36081147900,4628,1994,894,0,0,51,0,0,0,0,8,122,0,0,0,74,0,0,0,0,0,0,0,541,0,901,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0
36081148300,2884,1676,66,0,0,170,20,26,0,0,0,121,8,0,0,0,0,0,0,20,0,0,0,411,68,280,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
36081150701,2667,1517,35,12,0,40,0,48,0,0,0,162,21,0,47,0,16,41,0,0,0,0,0,442,0,229,0,0,0,0,0,15,0,0,0,0,0,42,0,0,0
36081150702,3034,1440,273,8,0,109,0,0,0,0,7,275,1,0,8,0,91,25,0,0,0,0,0,622,0,164,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
36081152901,6217,2674,371,0,2,92,0,29,9,0,0,187,21,0,0,0,0,29,28,21,0,83,0,1209,0,1420,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0
36081152902,4880,2530,70,16,0,28,0,48,0,0,103,169,126,0,0,0,0,0,0,0,0,0,0,1100,0,595,0,0,0,0,0,0,0,0,0,0,0,34,0,61,0
36081155101,1947,1685,44,16,0,9,0,0,36,0,0,0,34,9,8,0,0,49,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0
36081155102,7274,5548,277,8,0,35,18,0,14,0,0,47,15,37,16,0,16,159,82,368,0,11,0,200,0,0,0,0,69,0,0,332,0,0,0,0,0,8,0,14,0
36081156700,1282,606,168,0,9,13,0,10,3,0,0,8,0,0,0,0,0,8,82,75,19,18,0,61,0,120,0,0,0,0,14,12,55,0,0,0,0,0,1,0,0
36081157101,7092,2836,736,0,0,5,0,23,0,0,0,0,27,13,0,0,74,14,193,266,295,1642,77,168,0,18,0,0,28,0,0,496,104,0,0,0,49,0,28,0,0
36081157102,1972,541,282,13,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,105,70,570,12,104,0,11,0,0,0,0,0,122,47,0,0,0,0,48,0,0,0
36081157901,4713,1917,353,0,0,141,0,4,20,0,0,25,0,0,144,0,0,8,391,312,62,470,0,91,16,0,0,0,20,0,0,469,88,0,0,0,0,182,0,0,0
36081157902,3716,1542,196,32,11,47,0,8,0,0,0,74,0,0,0,0,0,0,255,141,170,676,0,33,0,0,0,0,0,0,0,523,0,0,0,0,8,0,0,0,0
36081157903,3686,1731,114,0,0,142,0,9,11,0,0,60,0,0,0,27,0,0,215,566,131,335,50,121,0,19,0,0,0,0,0,114,33,0,0,0,0,0,0,8,0
36081161700,4445,2634,858,0,0,15,0,18,21,0,0,54,28,9,0,0,9,0,0,228,129,266,0,77,0,0,0,0,0,0,0,38,35,6,0,0,0,0,20,0,0
36081162100,6718,2214,1597,0,0,18,9,12,0,0,0,55,0,0,9,23,0,24,91,187,421,1184,243,53,0,0,0,0,0,0,0,143,414,0,0,21,0,0,0,0,0
36081990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
